,X1,X1_1,Date,Hour,Species,Sex,Body_length,Body_temp,Body_temp_tc,Ta,Ts,Substrate,Direction,Solar_rad,Wind_speed,Tex,Tex_s,Tex_tc,Tex_tcs,Jul_day,Hours,Day_mins,Months,Date_mins
1048,1048,1066,9.08.2018,15:15:00,Parvilacerta_parva,J,74.4,42,37.8,27,31.7,soil,SW,552,4.6,15,10.3,10.8,6.1,221,15,915,8,317715
1049,1049,1067,9.08.2018,15:20:00,Parvilacerta_parva,F,85.4,37,35.2,27,33,soil,SW,376,3.7,10,4,8.2,2.2,221,15,920,8,317720
1050,1050,1068,9.08.2018,15:26:00,Parvilacerta_parva,M,101.7,35.1,35,27,30.2,grass,SW,684,5.3,8.1,4.9,8,4.8,221,15,926,8,317726
1051,1051,1069,9.08.2018,15:29:00,Parvilacerta_parva,M,114.7,34.8,33.1,27,34,soil,SW,711,4.3,7.8,0.8,6.1,-0.9,221,15,929,8,317729
1052,1052,1070,9.08.2018,15:35:00,Parvilacerta_parva,M,115.2,38.4,34.3,27,34.7,soil,SW,620,4.7,11.4,3.7,7.3,-0.4,221,15,935,8,317735
1053,1053,1071,9.08.2018,15:40:00,Parvilacerta_parva,F,140.3,36.2,31.9,27,37.1,grass,SW,491,0.7,9.2,-0.9,4.9,-5.2,221,15,940,8,317740
1054,1054,1072,9.08.2018,15:45:00,Parvilacerta_parva,M,97.4,33.7,33.4,27,30.4,soil,SW,557,4.7,6.7,3.3,6.4,3,221,15,945,8,317745
1055,1055,1073,9.08.2018,15:50:00,Parvilacerta_parva,F,119,38.3,34,27,32,soil,SW,527,5.6,11.3,6.3,7,2,221,15,950,8,317750
1056,1056,1074,9.08.2018,15:54:00,Parvilacerta_parva,F,119.3,40.5,34.4,27,32.3,soil,SW,792,5.7,13.5,8.2,7.4,2.1,221,15,954,8,317754
1057,1057,1075,9.08.2018,15:58:00,Parvilacerta_parva,F,80.5,36,32.9,27,40.2,soil,SE,627,4.3,9,-4.2,5.9,-7.3,221,15,958,8,317758
1058,1058,1076,9.08.2018,16:04:00,Parvilacerta_parva,M,96,39.2,33.5,28,35.9,grass,SE,694,7.9,11.2,3.3,5.5,-2.4,221,16,964,8,317764
1059,1059,1077,9.08.2018,16:10:00,Parvilacerta_parva,M,100.1,36,32.4,28,37,soil,SE,653,6.4,8,-1,4.4,-4.6,221,16,970,8,317770
1060,1060,1078,9.08.2018,16:14:00,Parvilacerta_parva,F,99.5,38.2,39,28,36.5,soil,SE,773,4.5,10.2,1.7,11,2.5,221,16,974,8,317774
1061,1061,1079,9.08.2018,16:20:00,Parvilacerta_parva,F,144.1,33.9,32.3,28,35.7,soil,SE,574,7.6,5.9,-1.8,4.3,-3.4,221,16,980,8,317780
1062,1062,1080,9.08.2018,16:26:00,Parvilacerta_parva,M,104.6,35,37.6,28,33.4,grass,SE,551,6.6,7,1.6,9.6,4.2,221,16,986,8,317786
